domain_group,domain_group_name,type,kind,definition_path,definition_line,coverage_reason,integration_status,integration_reason,producer_count,producer_sites,current_transaction_boundary,joint_commit_feasibility,outcome_save_owner,domain_state_save_owner_candidates,participant_member_candidates,metric_member_candidates,ui_paths,query_paths,narrative_paths,subscriber_count
5,거래·재고·재정·서비스·손님,MetaUpgradePurchasedEvent,struct,Assets/Scripts/Models/Meta/Core/MetaProgressionEvents.cs,15,"MetaUpgradePurchasedEvent is a result-bearing struct for a completed/resolved gameplay state transition; retain it as a Record candidate rather than a request, preview, start, progress, or UI notification.",transaction-integration-pending,"A semantic Record candidate exists, but owner-specific TryPrepare/joint outbox/save/replay proof is absent.",2,Assets/Scripts/Services/Infrastructure/Core/MetaProgressionRuntime.cs:65:MetaProgressionRuntime.<unknown> | Assets/Scripts/Services/Meta/MetaRuntimeApplicationAdapter.cs:78:MetaRuntimeApplicationAdapter.MetaRuntimeApplicationAdapter,post-state observer publish; no durable result/outcome joint commit found,requires detached transaction or rollback-capable owner integration before publish,none-found: receipt/event is not persisted as a GameplayOutcome,FacilityShopSaveSection | OperatingDaySettlementSaveSection | PhysicalItemsSaveSection | RegularCustomerSaveSection | TreasuryEconomySaveSection | WorldResourceSaveSection,,,,Assets/Scripts/Services/Meta/MetaRuntimeApplicationAdapter.cs,,1
4,관계·욕구·기분·생애·가족,ObservedFuneralLifeEventReceipt,struct,Assets/Scripts/Services/Run/V20CampaignRuntime.cs,48,"ObservedFuneralLifeEventReceipt is a result-bearing struct carrying exact post-operation data; retain it as a Record candidate, subject to owner commit proof and duplicate suppression.",transaction-integration-pending,"A semantic Record candidate exists, but owner-specific TryPrepare/joint outbox/save/replay proof is absent.",7,Assets/Scripts/Services/Character/FuneralFestivalRuntime.cs:332:FuneralFestivalRuntime.Dictionary | Assets/Scripts/Services/Run/V20CampaignRuntime.cs:122:ObservedFuneralLifeEventReceipt.ObservedFuneralLifeEventReceipt | Assets/Scripts/Services/Run/V20CampaignRuntime.cs:6730:V20CampaignRuntime.TryParse | Assets/Scripts/Services/Run/Wim040ObservedLifeEventReceiptDebugFixture.cs:15:Wim040ObservedLifeEventReceiptDebugFixture.<unknown> | Assets/Scripts/Services/Run/Wim040ObservedLifeEventReceiptDebugFixture.cs:60:Wim040ObservedLifeEventReceiptDebugFixture.ObservedFuneralLifeEventReceipt | Assets/Scripts/Services/Run/Wim040ObservedLifeEventReceiptDebugFixture.cs:411:Wim040ObservedLifeEventReceiptDebugFixture.CreateRetainedReceipt | Assets/Scripts/Services/Run/Wim040ObservedLifeEventReceiptDebugFixture.cs:416:Wim040ObservedLifeEventReceiptDebugFixture.BuildingInstanceId,existing domain commit/outbox terms nearby; no gameplay-outcome joint outbox,possible via existing transaction/outbox adapter; requires owner-specific proof,none-found: receipt/event is not persisted as a GameplayOutcome,CharacterLifeSaveSection | CharacterNarrativeSaveSection | CharacterPsychosocialSaveSection | CharacterWorldSaveSection | DarkSurvivalSaveSection | SurvivalResourcesSaveSection,deceasedCharacterId | facilityId | facilityInstanceId | participantCharacterIds | sourceOperationId,absoluteDay | day,,Assets/Scripts/Services/Character/FuneralFestivalRuntime.cs | Assets/Scripts/Services/Run/V20CampaignRuntime.cs | Assets/Scripts/Services/Run/V20ContentResolutionService.cs,,0
4,관계·욕구·기분·생애·가족,ObservedLastLessonLifeEventReceipt,struct,Assets/Scripts/Services/Run/ObservedCareerLifeEventReceipts.cs,540,"ObservedLastLessonLifeEventReceipt is a result-bearing struct carrying exact post-operation data; retain it as a Record candidate, subject to owner commit proof and duplicate suppression.",transaction-integration-pending,"A semantic Record candidate exists, but owner-specific TryPrepare/joint outbox/save/replay proof is absent.",4,Assets/Scripts/Services/Run/ObservedCareerLifeEventReceipts.cs:681:ObservedLastLessonLifeEventReceipt.ObservedLastLessonLifeEventReceipt | Assets/Scripts/Services/Run/V20CampaignRuntime.cs:6785:V20CampaignRuntime.TryParse | Assets/Scripts/Services/Run/V20ContentResolutionService.cs:1171:V20ContentResolutionService.V20ContentResolutionService | Assets/Scripts/Services/Run/Wim040ObservedLifeEventReceiptDebugFixture.cs:245:Wim040ObservedLifeEventReceiptDebugFixture.BuildingInstanceId,receipt construction/capture only; exact commit boundary not proven,needs owner-specific transaction audit,none-found: receipt/event is not persisted as a GameplayOutcome,CharacterLifeSaveSection | CharacterNarrativeSaveSection | CharacterPsychosocialSaveSection | CharacterWorldSaveSection | DarkSurvivalSaveSection | SurvivalResourcesSaveSection,ownerCharacterId | protectiveEquipment,absoluteDay | day | decisionDay | dueDay | worldState,,Assets/Scripts/Services/Run/V20CampaignRuntime.cs | Assets/Scripts/Services/Run/V20ContentResolutionService.cs,,0
4,관계·욕구·기분·생애·가족,ObservedLineageCompressionLifeEventReceipt,struct,Assets/Scripts/Services/Run/V20CampaignRuntime.cs,164,"ObservedLineageCompressionLifeEventReceipt is a result-bearing struct carrying exact post-operation data; retain it as a Record candidate, subject to owner commit proof and duplicate suppression.",transaction-integration-pending,"A semantic Record candidate exists, but owner-specific TryPrepare/joint outbox/save/replay proof is absent.",4,Assets/Scripts/Services/Character/PopulationSocialRuntime.cs:126:KinshipHouseholdRuntime.KinshipHouseholdRuntime | Assets/Scripts/Services/Run/V20CampaignRuntime.cs:272:ObservedLineageCompressionLifeEventReceipt.ObservedLineageCompressionLifeEventReceipt | Assets/Scripts/Services/Run/V20CampaignRuntime.cs:6748:V20CampaignRuntime.TryParse | Assets/Scripts/Services/Run/Wim040ObservedLifeEventReceiptDebugFixture.cs:90:Wim040ObservedLifeEventReceiptDebugFixture.ObservedFuneralLifeEventReceipt,receipt construction/capture only; exact commit boundary not proven,needs owner-specific transaction audit,none-found: receipt/event is not persisted as a GameplayOutcome,CharacterLifeSaveSection | CharacterNarrativeSaveSection | CharacterPsychosocialSaveSection | CharacterWorldSaveSection | DarkSurvivalSaveSection | SurvivalResourcesSaveSection,archivedCharacterCount | characterId,archiveAbsoluteDay | archiveDay | archivedCharacterCount | birthAbsoluteDay | deathAbsoluteDay | earliestBirthDay | latestDeathDay,,Assets/Scripts/Services/Character/PopulationSocialRuntime.cs | Assets/Scripts/Services/Run/V20CampaignRuntime.cs,,0
1,작업·생산·품질·연구·건설·수리,ObservedProductionLossLifeEventReceipt,struct,Assets/Scripts/Services/Run/ObservedCareerLifeEventReceipts.cs,304,"ObservedProductionLossLifeEventReceipt is a result-bearing struct carrying exact post-operation data; retain it as a Record candidate, subject to owner commit proof and duplicate suppression.",transaction-integration-pending,"A semantic Record candidate exists, but owner-specific TryPrepare/joint outbox/save/replay proof is absent.",4,Assets/Scripts/Services/Run/ObservedCareerLifeEventReceipts.cs:478:ObservedProductionLossLifeEventReceipt.ObservedProductionLossLifeEventReceipt | Assets/Scripts/Services/Run/V20CampaignRuntime.cs:6764:V20CampaignRuntime.TryParse | Assets/Scripts/Services/Run/V20ContentResolutionService.cs:1100:V20ContentResolutionService.V20ContentResolutionService | Assets/Scripts/Services/Run/Wim040ObservedLifeEventReceiptDebugFixture.cs:205:Wim040ObservedLifeEventReceiptDebugFixture.BuildingInstanceId,existing domain commit/outbox terms nearby; no gameplay-outcome joint outbox,possible via existing transaction/outbox adapter; requires owner-specific proof,none-found: receipt/event is not persisted as a GameplayOutcome,BlueprintResearchSaveSection | ModularFacilityWorldSaveSection | ProductionBillsSaveSection | ProductionPreparedOutputRoutingSaveSection | WorkOrdersSaveSection,academyBuildingId | facilityId | mentorCharacterId | source | sourceOperationId | studentCharacterId,absoluteDay | day | declaredLoss | declaredLossMassGrams | outcomeFingerprint,,Assets/Scripts/Services/Run/V20CampaignRuntime.cs | Assets/Scripts/Services/Run/V20ContentResolutionService.cs,,0
4,관계·욕구·기분·생애·가족,ObservedQuietPromotionLifeEventReceipt,struct,Assets/Scripts/Services/Run/ObservedCareerLifeEventReceipts.cs,108,"ObservedQuietPromotionLifeEventReceipt is a result-bearing struct carrying exact post-operation data; retain it as a Record candidate, subject to owner commit proof and duplicate suppression.",transaction-integration-pending,"A semantic Record candidate exists, but owner-specific TryPrepare/joint outbox/save/replay proof is absent.",5,Assets/Scripts/Services/Infrastructure/Save/DungeonAggregateReferencePreflight.cs:344:DungeonAggregateReferencePreflight.TryParse | Assets/Scripts/Services/Run/ObservedCareerLifeEventReceipts.cs:217:ObservedQuietPromotionLifeEventReceipt.CharacterProficiencyId | Assets/Scripts/Services/Run/V20CampaignRuntime.cs:6806:V20CampaignRuntime.TryParse | Assets/Scripts/Services/Run/V20ContentResolutionService.cs:1221:V20ContentResolutionService.TryParse | Assets/Scripts/Services/Run/V20ContentResolutionService.cs:1251:V20ContentResolutionService.V20ContentResolutionService,receipt construction/capture only; exact commit boundary not proven,needs owner-specific transaction audit,none-found: receipt/event is not persisted as a GameplayOutcome,CharacterLifeSaveSection | CharacterNarrativeSaveSection | CharacterPsychosocialSaveSection | CharacterWorldSaveSection | DarkSurvivalSaveSection | SurvivalResourcesSaveSection,source | sourceOperationId,absoluteDay,,Assets/Scripts/Services/Run/V20CampaignRuntime.cs | Assets/Scripts/Services/Run/V20ContentResolutionService.cs,,0
3,원정·외부 활동·세력·사건·축제,OffenseExpeditionArrivalReceipt,class,Assets/Scripts/Models/Offense/Core/OffenseRewardEvents.cs,219,"OffenseExpeditionArrivalReceipt is a result-bearing class carrying exact post-operation data; retain it as a Record candidate, subject to owner commit proof and duplicate suppression.",transaction-integration-pending,"A semantic Record candidate exists, but owner-specific TryPrepare/joint outbox/save/replay proof is absent.",3,Assets/Scripts/Services/Infrastructure/OffenseSaveService.cs:858:OffenseSaveService.OffenseRewardPhysicalItemGrant | Assets/Scripts/Services/Offense/OffenseReturnArrivalRuntime.cs:839:OffenseReturnArrivalRuntime.CreateSettlementReceipt | Assets/Scripts/Services/Offense/OffenseReturnArrivalRuntime.cs:862:OffenseReturnArrivalRuntime.CharacterBodyHealthSnapshot,receipt construction/capture only; exact commit boundary not proven,needs owner-specific transaction audit,none-found: receipt/event is not persisted as a GameplayOutcome,ExteriorActivitySaveSection | FactionSaveSection | OffenseAggregateSaveSection | RunFlowSaveSection | RunVariableSaveSection | SeasonalWorldEventsSaveSection,,escapedAmount | materializedAmount | requestedAmount | securedAmount,,Assets/Scripts/Services/Offense/OffenseReturnArrivalRuntime.cs,,0
3,원정·외부 활동·세력·사건·축제,OffenseExpeditionArrivalResolvedEvent,struct,Assets/Scripts/Models/Offense/Core/OffenseRewardEvents.cs,504,"OffenseExpeditionArrivalResolvedEvent is a result-bearing struct for a completed/resolved gameplay state transition; retain it as a Record candidate rather than a request, preview, start, progress, or UI notification.",transaction-integration-pending,"A semantic Record candidate exists, but owner-specific TryPrepare/joint outbox/save/replay proof is absent.",1,Assets/Scripts/Services/Offense/OffenseReturnArrivalRuntime.cs:834:OffenseReturnArrivalRuntime.CharacterBodyHealthSnapshot,post-state observer publish; no durable result/outcome joint commit found,requires detached transaction or rollback-capable owner integration before publish,none-found: receipt/event is not persisted as a GameplayOutcome,ExteriorActivitySaveSection | FactionSaveSection | OffenseAggregateSaveSection | RunFlowSaveSection | RunVariableSaveSection | SeasonalWorldEventsSaveSection,expeditionId,,,Assets/Scripts/Services/Offense/OffenseExpeditionRuntime.cs | Assets/Scripts/Services/Offense/OffenseReturnArrivalRuntime.cs,,1
3,원정·외부 활동·세력·사건·축제,OffenseExpeditionCurrencyReceipt,class,Assets/Scripts/Models/Offense/Core/OffenseRewardEvents.cs,190,"OffenseExpeditionCurrencyReceipt is a result-bearing class carrying exact post-operation data; retain it as a Record candidate, subject to owner commit proof and duplicate suppression.",transaction-integration-pending,"A semantic Record candidate exists, but owner-specific TryPrepare/joint outbox/save/replay proof is absent.",3,Assets/Scripts/Services/Infrastructure/OffenseSaveService.cs:508:OffenseSaveService.OffenseExpeditionCurrencyReceipt | Assets/Scripts/Services/Infrastructure/OffenseSaveService.cs:867:OffenseSaveService.OffenseExpeditionCurrencyReceipt | Assets/Scripts/Services/Offense/OffenseExpeditionReturnCoordinator.cs:218:OffenseExpeditionReturnPort.OffenseExpeditionCurrencyReceipt,receipt construction/capture only; exact commit boundary not proven,needs owner-specific transaction audit,none-found: receipt/event is not persisted as a GameplayOutcome,ExteriorActivitySaveSection | FactionSaveSection | OffenseAggregateSaveSection | RunFlowSaveSection | RunVariableSaveSection | SeasonalWorldEventsSaveSection,,amount,,Assets/Scripts/Services/Offense/OffenseExpeditionModel.cs | Assets/Scripts/Services/Offense/OffenseExpeditionReturnCoordinator.cs,,0
3,원정·외부 활동·세력·사건·축제,OffenseExpeditionItemReceipt,class,Assets/Scripts/Models/Offense/Core/OffenseRewardEvents.cs,138,"OffenseExpeditionItemReceipt is a result-bearing class carrying exact post-operation data; retain it as a Record candidate, subject to owner commit proof and duplicate suppression.",transaction-integration-pending,"A semantic Record candidate exists, but owner-specific TryPrepare/joint outbox/save/replay proof is absent.",10,Assets/Scripts/Services/Infrastructure/OffenseSaveService.cs:919:OffenseSaveService.RestoreItemReceipt | Assets/Scripts/Services/Infrastructure/OffenseSaveService.cs:924:OffenseSaveService.OffenseExpeditionCurrencyReceipt | Assets/Scripts/Services/Offense/OffenseExpeditionModel.cs:382:OffenseExpeditionRun.OffenseExpeditionAmmunitionConsumption | Assets/Scripts/Services/Offense/OffenseExpeditionModel.cs:396:OffenseExpeditionRun.OffenseExpeditionAmmunitionConsumption | Assets/Scripts/Services/Offense/OffenseExpeditionModel.cs:430:OffenseExpeditionRun.OffenseExpeditionAmmunitionConsumption | Assets/Scripts/Services/Offense/OffenseExpeditionModel.cs:443:OffenseExpeditionRun.OffenseExpeditionAmmunitionConsumption | Assets/Scripts/Services/Offense/OffenseExpeditionResultFinalizer.cs:96:OffenseExpeditionResultFinalizer.OffenseExpeditionResultFinalizer | Assets/Scripts/Services/Offense/OffenseExpeditionReturnCoordinator.cs:308:OffenseExpeditionReturnPort.CreateItemReceipt | Assets/Scripts/Services/Offense/OffenseExpeditionReturnCoordinator.cs:312:OffenseExpeditionReturnPort.OffenseExpeditionItemReceipt | Assets/Scripts/Services/Offense/OffenseExpeditionReturnCoordinator.cs:376:OffenseExpeditionReturnPort.OffenseExpeditionItemReceipt,receipt construction/capture only; exact commit boundary not proven,needs owner-specific transaction audit,none-found: receipt/event is not persisted as a GameplayOutcome,ExteriorActivitySaveSection | FactionSaveSection | OffenseAggregateSaveSection | RunFlowSaveSection | RunVariableSaveSection | SeasonalWorldEventsSaveSection,itemId,durabilityLoss | quantity,,Assets/Scripts/Services/Offense/OffenseExpeditionModel.cs | Assets/Scripts/Services/Offense/OffenseExpeditionResultFinalizer.cs | Assets/Scripts/Services/Offense/OffenseExpeditionReturnCoordinator.cs,,0
3,원정·외부 활동·세력·사건·축제,OffenseExpeditionReturnReceipt,class,Assets/Scripts/Services/Offense/OffenseExpeditionReturnCoordinator.cs,7,"OffenseExpeditionReturnReceipt is a result-bearing class carrying exact post-operation data; retain it as a Record candidate, subject to owner commit proof and duplicate suppression.",transaction-integration-pending,"A semantic Record candidate exists, but owner-specific TryPrepare/joint outbox/save/replay proof is absent.",3,Assets/Scripts/Services/Offense/OffenseExpeditionModel.cs:579:OffenseExpeditionRun.GetReturnResourceReceipt | Assets/Scripts/Services/Offense/OffenseExpeditionModel.cs:581:OffenseExpeditionRun.OffenseExpeditionReturnReceipt | Assets/Scripts/Services/Offense/OffenseExpeditionReturnCoordinator.cs:104:OffenseExpeditionReturnPort.ReleaseResourcesWithReceipt,receipt construction/capture only; exact commit boundary not proven,needs owner-specific transaction audit,none-found: receipt/event is not persisted as a GameplayOutcome,ExteriorActivitySaveSection | FactionSaveSection | OffenseAggregateSaveSection | RunFlowSaveSection | RunVariableSaveSection | SeasonalWorldEventsSaveSection,itemReceipts,,,Assets/Scripts/Services/Offense/OffenseExpeditionModel.cs | Assets/Scripts/Services/Offense/OffenseExpeditionReturnCoordinator.cs,,0
3,원정·외부 활동·세력·사건·축제,OffenseExpeditionTreatmentReceipt,class,Assets/Scripts/Models/Offense/Core/OffenseRewardEvents.cs,170,"OffenseExpeditionTreatmentReceipt is a result-bearing class carrying exact post-operation data; retain it as a Record candidate, subject to owner commit proof and duplicate suppression.",transaction-integration-pending,"A semantic Record candidate exists, but owner-specific TryPrepare/joint outbox/save/replay proof is absent.",3,Assets/Scripts/Services/Infrastructure/OffenseSaveService.cs:881:OffenseSaveService.RestoreTreatmentReceipt | Assets/Scripts/Services/Offense/OffenseExpeditionModel.cs:272:OffenseExpeditionRun.OffenseExpeditionRun | Assets/Scripts/Services/Offense/OffenseExpeditionModel.cs:329:OffenseExpeditionRun.OffenseExpeditionAmmunitionConsumption,receipt construction/capture only; exact commit boundary not proven,needs owner-specific transaction audit,none-found: receipt/event is not persisted as a GameplayOutcome,ExteriorActivitySaveSection | FactionSaveSection | OffenseAggregateSaveSection | RunFlowSaveSection | RunVariableSaveSection | SeasonalWorldEventsSaveSection,characterId,healedAmount,,Assets/Scripts/Services/Offense/OffenseExpeditionModel.cs,,0
3,원정·외부 활동·세력·사건·축제,OffensePhysicalItemCommitReceipt,struct,Assets/Scripts/Services/Offense/OffensePreparationService.cs,49,"OffensePhysicalItemCommitReceipt is a result-bearing struct carrying exact post-operation data; retain it as a Record candidate, subject to owner commit proof and duplicate suppression.",transaction-integration-pending,"A semantic Record candidate exists, but owner-specific TryPrepare/joint outbox/save/replay proof is absent.",2,Assets/Scripts/Services/Offense/OffensePreparationService.cs:826:PackingRestoreCandidate.OffensePhysicalItemCommitReceipt | Assets/Scripts/Services/Offense/OffensePreparationService.cs:1161:PackingRestoreCandidate.Dictionary,receipt construction/capture only; exact commit boundary not proven,needs owner-specific transaction audit,none-found: receipt/event is not persisted as a GameplayOutcome,ExteriorActivitySaveSection | FactionSaveSection | OffenseAggregateSaveSection | RunFlowSaveSection | RunVariableSaveSection | SeasonalWorldEventsSaveSection,itemId,quantity,,Assets/Scripts/Services/Offense/OffenseExpeditionReturnCoordinator.cs | Assets/Scripts/Services/Offense/OffensePreparationService.cs,,0
3,원정·외부 활동·세력·사건·축제,OffenseRewardGrantedEvent,struct,Assets/Scripts/Models/Offense/Core/OffenseRewardEvents.cs,490,"OffenseRewardGrantedEvent is a result-bearing struct for a completed/resolved gameplay state transition; retain it as a Record candidate rather than a request, preview, start, progress, or UI notification.",transaction-integration-pending,"A semantic Record candidate exists, but owner-specific TryPrepare/joint outbox/save/replay proof is absent.",1,Assets/Scripts/Services/Offense/OffenseExpeditionResultFinalizer.cs:113:OffenseExpeditionResultFinalizer.OffenseExpeditionResultFinalizer,post-state observer publish; no durable result/outcome joint commit found,requires detached transaction or rollback-capable owner integration before publish,none-found: receipt/event is not persisted as a GameplayOutcome,ExteriorActivitySaveSection | FactionSaveSection | OffenseAggregateSaveSection | RunFlowSaveSection | RunVariableSaveSection | SeasonalWorldEventsSaveSection,expeditionResult,,,Assets/Scripts/Services/Evolution/EvolutionCatalystDropRuntime.cs | Assets/Scripts/Services/Offense/OffenseExpeditionResultFinalizer.cs | Assets/Scripts/Services/Recruitment/RegularCustomerRuntime.cs,,2
3,원정·외부 활동·세력·사건·축제,OffenseSupplyCustodyReceipt,struct,Assets/Scripts/Services/Offense/OffensePreparationService.cs,76,"OffenseSupplyCustodyReceipt is a result-bearing struct carrying exact post-operation data; retain it as a Record candidate, subject to owner commit proof and duplicate suppression.",transaction-integration-pending,"A semantic Record candidate exists, but owner-specific TryPrepare/joint outbox/save/replay proof is absent.",1,Assets/Scripts/Services/Offense/OffensePreparationService.cs:298:OffenseSupplyPhysicalCustodyGateway.FromPhysical,existing domain commit/outbox terms nearby; no gameplay-outcome joint outbox,possible via existing transaction/outbox adapter; requires owner-specific proof,none-found: receipt/event is not persisted as a GameplayOutcome,ExteriorActivitySaveSection | FactionSaveSection | OffenseAggregateSaveSection | RunFlowSaveSection | RunVariableSaveSection | SeasonalWorldEventsSaveSection,sourceStackIds,massGrams | quantity,,Assets/Scripts/Services/Offense/OffensePreparationService.cs,,0
3,원정·외부 활동·세력·사건·축제,OffenseTruthRevealedEvent,struct,Assets/Scripts/Models/Offense/Core/OffenseWorldMapEvents.cs,2,"OffenseTruthRevealedEvent is a result-bearing struct for a completed/resolved gameplay state transition; retain it as a Record candidate rather than a request, preview, start, progress, or UI notification.",transaction-integration-pending,"A semantic Record candidate exists, but owner-specific TryPrepare/joint outbox/save/replay proof is absent.",2,Assets/Scripts/Services/Offense/OffenseWorldMapRuntime.cs:220:OffenseWorldMapRuntime.<unknown> | Assets/Scripts/Services/Offense/OffenseWorldMapRuntime.cs:270:OffenseWorldMapRuntime.<unknown>,post-state observer publish; no durable result/outcome joint commit found,requires detached transaction or rollback-capable owner integration before publish,none-found: receipt/event is not persisted as a GameplayOutcome,ExteriorActivitySaveSection | FactionSaveSection | OffenseAggregateSaveSection | RunFlowSaveSection | RunVariableSaveSection | SeasonalWorldEventsSaveSection,targetId,,,Assets/Scripts/Services/Offense/OffenseWorldMapRuntime.cs,,1
4,관계·욕구·기분·생애·가족,OwnerRunEndedEvent,struct,Assets/Scripts/Services/Character/Core/OwnerRunManager.cs,512,"OwnerRunEndedEvent is a result-bearing struct for a completed/resolved gameplay state transition; retain it as a Record candidate rather than a request, preview, start, progress, or UI notification.",transaction-integration-pending,"A semantic Record candidate exists, but owner-specific TryPrepare/joint outbox/save/replay proof is absent.",1,Assets/Scripts/Services/Character/Core/OwnerRunManager.cs:288:OwnerRunManager.<unknown>,post-state observer publish; no durable result/outcome joint commit found,requires detached transaction or rollback-capable owner integration before publish,none-found: receipt/event is not persisted as a GameplayOutcome,CharacterLifeSaveSection | CharacterNarrativeSaveSection | CharacterPsychosocialSaveSection | CharacterWorldSaveSection | DarkSurvivalSaveSection | SurvivalResourcesSaveSection,owner,outcome,,Assets/Scripts/Services/Meta/MetaRuntimeApplicationAdapter.cs | Assets/Scripts/Services/Offense/OffenseBattleRuntime.cs,,4
5,거래·재고·재정·서비스·손님,PackagedLotTareOutputReceipt,struct,Assets/Scripts/Services/Items/PackagedLotTareDispositionService.cs,5,"PackagedLotTareOutputReceipt is a result-bearing struct carrying exact post-operation data; retain it as a Record candidate, subject to owner commit proof and duplicate suppression.",transaction-integration-pending,"A semantic Record candidate exists, but owner-specific TryPrepare/joint outbox/save/replay proof is absent.",1,Assets/Scripts/Services/Items/PackagedLotTareDispositionService.cs:223:PackagedLotTareDispositionService.PackagedLotTareDispositionService,receipt construction/capture only; exact commit boundary not proven,needs owner-specific transaction audit,none-found: receipt/event is not persisted as a GameplayOutcome,FacilityShopSaveSection | OperatingDaySettlementSaveSection | PhysicalItemsSaveSection | RegularCustomerSaveSection | TreasuryEconomySaveSection | WorldResourceSaveSection,,destroyedTareMassGrams | outputMassGrams | outputQuantity,,Assets/Scripts/Services/Combat/CharacterMedicalSupplyDestinationDrainRuntimeDebugScenarios.cs | Assets/Scripts/Services/Combat/CharacterMedicalSupplyOutboxDebugScenarios.cs | Assets/Scripts/Services/Items/PackagedLotTareDispositionService.cs,,0
5,거래·재고·재정·서비스·손님,PhysicalItemBatchDispositionReceipt,struct,Assets/Scripts/Services/Items/PhysicalItemBatchDispositionService.cs,6,"PhysicalItemBatchDispositionReceipt is a result-bearing struct carrying exact post-operation data; retain it as a Record candidate, subject to owner commit proof and duplicate suppression.",transaction-integration-pending,"A semantic Record candidate exists, but owner-specific TryPrepare/joint outbox/save/replay proof is absent.",6,Assets/Scripts/Services/Character/Work/WorkOrderMaterialOutbox.cs:356:WorkOrderMaterialDebugContract.CreateReceipt | Assets/Scripts/Services/Combat/CharacterMedicalSupplyDestinationDrainRuntimeDebugScenarios.cs:143:CharacterMedicalSupplyDestinationDrainRuntimeDebugScenarios.<unknown> | Assets/Scripts/Services/Items/PhysicalItemBatchDispositionService.cs:343:PhysicalItemBatchDispositionService.PhysicalItemBatchDispositionService | Assets/Scripts/Services/Items/PhysicalItemBatchDispositionService.cs:642:PhysicalItemBatchDispositionService.PhysicalItemBatchDispositionService | Assets/Scripts/Services/Items/PhysicalItemBatchDispositionService.cs:744:PhysicalItemBatchDispositionService.RestoreReceipt | Assets/Scripts/Services/Items/PhysicalItemSaveValidation.cs:1640:PhysicalItemSaveValidation.<unknown>,existing domain commit/outbox terms nearby; no gameplay-outcome joint outbox,possible via existing transaction/outbox adapter; requires owner-specific proof,none-found: receipt/event is not persisted as a GameplayOutcome,FacilityShopSaveSection | OperatingDaySettlementSaveSection | PhysicalItemsSaveSection | RegularCustomerSaveSection | TreasuryEconomySaveSection | WorldResourceSaveSection,sourceStackIds,inputMassGrams | quantity,,Assets/Scripts/Services/Captivity/CaptivityInteractionMaterialRuntime.cs | Assets/Scripts/Services/Captivity/CaptivityRuntime.cs | Assets/Scripts/Services/Captivity/CircusPerformanceSupplyRuntime.cs | Assets/Scripts/Services/Captivity/WildlifeCaptureRuntime.cs | Assets/Scripts/Services/Character/DiseaseFieldResponseRuntime.cs | Assets/Scripts/Services/Character/FestivalExecutionRuntime.cs | Assets/Scripts/Services/Character/PhysicalAgeTreatmentRuntime.cs | Assets/Scripts/Services/Character/PhysicalVaccinationRuntime.cs | Assets/Scripts/Services/Combat/CharacterMedicalSupplyDestinationDrainRuntimeDebugScenarios.cs | Assets/Scripts/Services/Combat/CharacterMedicalSupplyOutboxDebugScenarios.cs | Assets/Scripts/Services/Combat/CombatEquipmentCraftTerminalAuthority.cs | Assets/Scripts/Services/Combat/EquipmentModuleRuntime.cs | Assets/Scripts/Services/Economy/CropEcologyRuntime.cs | Assets/Scripts/Services/Economy/Planning/GrandProjectApplicationAdapter.cs | Assets/Scripts/Services/Economy/Planning/RegionalSupplyContractApplicationAdapter.cs | Assets/Scripts/Services/Economy/Planning/ResourceStockPolicyRuntime.cs | Assets/Scripts/Services/Economy/ProductionItemGateway.cs | Assets/Scripts/Services/FacilityEvolution/WarehouseFacilityEvolutionResourceProvider.cs | Assets/Scripts/Services/Factions/FactionGoodwillOutbox.cs | Assets/Scripts/Services/Factions/FactionRestitutionOutbox.cs | Assets/Scripts/Services/Factions/FactionRuntime.cs | Assets/Scripts/Services/Infrastructure/Environment/ApparelPhysicalTransaction.cs | Assets/Scripts/Services/Infrastructure/Environment/ApparelRejectedDismantleOutbox.cs | Assets/Scripts/Services/Infrastructure/Environment/ApparelWorkOrderRuntime.cs | Assets/Scripts/Services/Infrastructure/Environment/EnvironmentalFireApplicationAdapters.cs | Assets/Scripts/Services/Infrastructure/Environment/ExternalInfluenceRuntime.cs | Assets/Scripts/Services/Infrastructure/Industrial/ElectricalNetworkRuntime.cs | Assets/Scripts/Services/Infrastructure/Industrial/FluidNetworkRuntime.cs | Assets/Scripts/Services/Infrastructure/KnowledgeResidueProcessingRuntime.cs | Assets/Scripts/Services/Items/Diagnostics/PreparedOutputCustodyMutationGuardDebugScenarios.cs | Assets/Scripts/Services/Items/PhysicalFacilityItemSinkGateway.cs | Assets/Scripts/Services/Items/PhysicalItemBatchDispositionService.cs | Assets/Scripts/Services/Items/PhysicalItemExactSourcePublicationService.cs | Assets/Scripts/Services/Items/WorldItemModels.cs | Assets/Scripts/Services/Items/WorldItemStackRuntime.cs | Assets/Scripts/Services/Medical/SurgeryLogisticsRuntime.cs | Assets/Scripts/Services/Medical/SurgicalPartRuntime.cs | Assets/Scripts/Services/Offense/OffensePreparationService.cs | Assets/Scripts/Services/Run/FactionContractDeliveryApplicationAdapter.cs | Assets/Scripts/Services/Run/GuestRequestDeliveryRuntime.cs | Assets/Scripts/Services/Run/V20CampaignRuntime.cs | Assets/Scripts/Services/Run/V20ContentResolutionService.cs | Assets/Scripts/Services/Survival/CharacterConsumablesApplicationAdapters.cs | Assets/Scripts/Services/Survival/SurvivalFoodRuntime.cs | Assets/Scripts/Services/Survival/SurvivalFoodStockRuntime.cs,,0
