"stable_id","display_name","stock_category","source_features","source_kind","source_unit_weight_kg","source_unit_price","source_declared_function","portfolio_commitment","same_era_alternative_candidates","physical_handling_receipt","depletion_or_overstock_pressure","recovery_or_conversion","status"
"surgery:organ:lung:right","적출 오른쪽 폐","Biological (생물)","[{""rid"":7737211673752633455}]","해당 없음: GenericItemDefinitionSO","0.8","120","게임 내 역할은 생산망의 입력·출력에 연결된다.","사육·치료·생체 제작에 물자를 묶어 식량·의료·보관 경로와 경쟁한다","비교 후보(대체 가능성 미검증): GenericItemDefinitionSO:captivity:extracted-blood, GenericItemDefinitionSO:medicine:blood-pack, GenericItemDefinitionSO:surgery:contaminated-tissue, GenericItemDefinitionSO:surgery:organ:arm:left, GenericItemDefinitionSO:surgery:organ:arm:right, GenericItemDefinitionSO:surgery:organ:brain, GenericItemDefinitionSO:surgery:organ:core, GenericItemDefinitionSO:surgery:organ:eye:left, GenericItemDefinitionSO:surgery:organ:eye:right, GenericItemDefinitionSO:surgery:organ:heart, GenericItemDefinitionSO:surgery:organ:kidney:left, GenericItemDefinitionSO:surgery:organ:kidney:right 외 7개","생성 또는 거래·재고 입고·운반·보관·장착 또는 소비와 하류 주문 기록","과잉 재고·운반·보관·수리 또는 사용 시점 지연이 압력이 된다","실제 비교 후보·교역·재활용·수리·배급 조정 중 원본 기능에 맞는 경로로 재고 압력을 줄인다","설계 확정; 질량·가격·스택·부패·효과 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
"surgery:organ:pseudopods","적출 위족","Biological (생물)","[{""rid"":7737211673752633587}]","해당 없음: GenericItemDefinitionSO","0.8","120","게임 내 역할은 생산망의 입력·출력에 연결된다.","사육·치료·생체 제작에 물자를 묶어 식량·의료·보관 경로와 경쟁한다","비교 후보(대체 가능성 미검증): GenericItemDefinitionSO:captivity:extracted-blood, GenericItemDefinitionSO:medicine:blood-pack, GenericItemDefinitionSO:surgery:contaminated-tissue, GenericItemDefinitionSO:surgery:organ:arm:left, GenericItemDefinitionSO:surgery:organ:arm:right, GenericItemDefinitionSO:surgery:organ:brain, GenericItemDefinitionSO:surgery:organ:core, GenericItemDefinitionSO:surgery:organ:eye:left, GenericItemDefinitionSO:surgery:organ:eye:right, GenericItemDefinitionSO:surgery:organ:heart, GenericItemDefinitionSO:surgery:organ:kidney:left, GenericItemDefinitionSO:surgery:organ:kidney:right 외 7개","생성 또는 거래·재고 입고·운반·보관·장착 또는 소비와 하류 주문 기록","과잉 재고·운반·보관·수리 또는 사용 시점 지연이 압력이 된다","실제 비교 후보·교역·재활용·수리·배급 조정 중 원본 기능에 맞는 경로로 재고 압력을 줄인다","설계 확정; 질량·가격·스택·부패·효과 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
"surgery:organ:sensory-gel","적출 감각 젤","Biological (생물)","[{""rid"":7737211673752633434}]","해당 없음: GenericItemDefinitionSO","0.8","120","게임 내 역할은 생산망의 입력·출력에 연결된다.","사육·치료·생체 제작에 물자를 묶어 식량·의료·보관 경로와 경쟁한다","비교 후보(대체 가능성 미검증): GenericItemDefinitionSO:captivity:extracted-blood, GenericItemDefinitionSO:medicine:blood-pack, GenericItemDefinitionSO:surgery:contaminated-tissue, GenericItemDefinitionSO:surgery:organ:arm:left, GenericItemDefinitionSO:surgery:organ:arm:right, GenericItemDefinitionSO:surgery:organ:brain, GenericItemDefinitionSO:surgery:organ:core, GenericItemDefinitionSO:surgery:organ:eye:left, GenericItemDefinitionSO:surgery:organ:eye:right, GenericItemDefinitionSO:surgery:organ:heart, GenericItemDefinitionSO:surgery:organ:kidney:left, GenericItemDefinitionSO:surgery:organ:kidney:right 외 7개","생성 또는 거래·재고 입고·운반·보관·장착 또는 소비와 하류 주문 기록","과잉 재고·운반·보관·수리 또는 사용 시점 지연이 압력이 된다","실제 비교 후보·교역·재활용·수리·배급 조정 중 원본 기능에 맞는 경로로 재고 압력을 줄인다","설계 확정; 질량·가격·스택·부패·효과 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
"surgery:organ:stomach","적출 위","Biological (생물)","[{""rid"":7737211673752633606}]","해당 없음: GenericItemDefinitionSO","0.8","120","게임 내 역할은 생산망의 입력·출력에 연결된다.","사육·치료·생체 제작에 물자를 묶어 식량·의료·보관 경로와 경쟁한다","비교 후보(대체 가능성 미검증): GenericItemDefinitionSO:captivity:extracted-blood, GenericItemDefinitionSO:medicine:blood-pack, GenericItemDefinitionSO:surgery:contaminated-tissue, GenericItemDefinitionSO:surgery:organ:arm:left, GenericItemDefinitionSO:surgery:organ:arm:right, GenericItemDefinitionSO:surgery:organ:brain, GenericItemDefinitionSO:surgery:organ:core, GenericItemDefinitionSO:surgery:organ:eye:left, GenericItemDefinitionSO:surgery:organ:eye:right, GenericItemDefinitionSO:surgery:organ:heart, GenericItemDefinitionSO:surgery:organ:kidney:left, GenericItemDefinitionSO:surgery:organ:kidney:right 외 7개","생성 또는 거래·재고 입고·운반·보관·장착 또는 소비와 하류 주문 기록","과잉 재고·운반·보관·수리 또는 사용 시점 지연이 압력이 된다","실제 비교 후보·교역·재활용·수리·배급 조정 중 원본 기능에 맞는 경로로 재고 압력을 줄인다","설계 확정; 질량·가격·스택·부패·효과 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
"surgery:prosthetic:arm:left","왼팔 보철","General (일반)","[{""rid"":7737211673752633441}]","해당 없음: GenericItemDefinitionSO","1.8","174","생산식 1개가 공급하는 물자다. 게임 내 역할은 생산망의 입력·출력에 연결된다.","이 물자의 원본 기능을 위해 보관·운반·소비·거래 중 한 경로에 재고를 배정해 다른 사용처를 늦춘다","비교 후보(대체 가능성 미검증): GenericItemDefinitionSO:captivity:restraints, GenericItemDefinitionSO:dark:bone, GenericItemDefinitionSO:dark:humanoid_corpse, GenericItemDefinitionSO:evolution:facility-package, GenericItemDefinitionSO:industrial:sludge, GenericItemDefinitionSO:medicine:temporary-power-bypass, GenericItemDefinitionSO:surgery:prosthetic:arm:right, GenericItemDefinitionSO:surgery:prosthetic:brain, GenericItemDefinitionSO:surgery:prosthetic:core, GenericItemDefinitionSO:surgery:prosthetic:eye:left, GenericItemDefinitionSO:surgery:prosthetic:eye:right, GenericItemDefinitionSO:surgery:prosthetic:heart 외 11개","생성 또는 거래·재고 입고·운반·보관·장착 또는 소비와 하류 주문 기록","과잉 재고·운반·보관·수리 또는 사용 시점 지연이 압력이 된다","실제 비교 후보·교역·재활용·수리·배급 조정 중 원본 기능에 맞는 경로로 재고 압력을 줄인다","설계 확정; 질량·가격·스택·부패·효과 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
"surgery:prosthetic:arm:right","오른팔 보철","General (일반)","[{""rid"":7737211673752633533}]","해당 없음: GenericItemDefinitionSO","1.8","180","게임 내 역할은 생산망의 입력·출력에 연결된다.","이 물자의 원본 기능을 위해 보관·운반·소비·거래 중 한 경로에 재고를 배정해 다른 사용처를 늦춘다","비교 후보(대체 가능성 미검증): GenericItemDefinitionSO:captivity:restraints, GenericItemDefinitionSO:dark:bone, GenericItemDefinitionSO:dark:humanoid_corpse, GenericItemDefinitionSO:evolution:facility-package, GenericItemDefinitionSO:industrial:sludge, GenericItemDefinitionSO:medicine:temporary-power-bypass, GenericItemDefinitionSO:surgery:prosthetic:arm:left, GenericItemDefinitionSO:surgery:prosthetic:brain, GenericItemDefinitionSO:surgery:prosthetic:core, GenericItemDefinitionSO:surgery:prosthetic:eye:left, GenericItemDefinitionSO:surgery:prosthetic:eye:right, GenericItemDefinitionSO:surgery:prosthetic:heart 외 11개","생성 또는 거래·재고 입고·운반·보관·장착 또는 소비와 하류 주문 기록","과잉 재고·운반·보관·수리 또는 사용 시점 지연이 압력이 된다","실제 비교 후보·교역·재활용·수리·배급 조정 중 원본 기능에 맞는 경로로 재고 압력을 줄인다","설계 확정; 질량·가격·스택·부패·효과 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
"surgery:prosthetic:brain","뇌 보철","General (일반)","[{""rid"":7737211673752633413}]","해당 없음: GenericItemDefinitionSO","1.8","180","게임 내 역할은 생산망의 입력·출력에 연결된다.","이 물자의 원본 기능을 위해 보관·운반·소비·거래 중 한 경로에 재고를 배정해 다른 사용처를 늦춘다","비교 후보(대체 가능성 미검증): GenericItemDefinitionSO:captivity:restraints, GenericItemDefinitionSO:dark:bone, GenericItemDefinitionSO:dark:humanoid_corpse, GenericItemDefinitionSO:evolution:facility-package, GenericItemDefinitionSO:industrial:sludge, GenericItemDefinitionSO:medicine:temporary-power-bypass, GenericItemDefinitionSO:surgery:prosthetic:arm:left, GenericItemDefinitionSO:surgery:prosthetic:arm:right, GenericItemDefinitionSO:surgery:prosthetic:core, GenericItemDefinitionSO:surgery:prosthetic:eye:left, GenericItemDefinitionSO:surgery:prosthetic:eye:right, GenericItemDefinitionSO:surgery:prosthetic:heart 외 11개","생성 또는 거래·재고 입고·운반·보관·장착 또는 소비와 하류 주문 기록","과잉 재고·운반·보관·수리 또는 사용 시점 지연이 압력이 된다","실제 비교 후보·교역·재활용·수리·배급 조정 중 원본 기능에 맞는 경로로 재고 압력을 줄인다","설계 확정; 질량·가격·스택·부패·효과 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
"surgery:prosthetic:core","핵 보철","General (일반)","[{""rid"":7737211673752633558}]","해당 없음: GenericItemDefinitionSO","1.8","180","게임 내 역할은 생산망의 입력·출력에 연결된다.","이 물자의 원본 기능을 위해 보관·운반·소비·거래 중 한 경로에 재고를 배정해 다른 사용처를 늦춘다","비교 후보(대체 가능성 미검증): GenericItemDefinitionSO:captivity:restraints, GenericItemDefinitionSO:dark:bone, GenericItemDefinitionSO:dark:humanoid_corpse, GenericItemDefinitionSO:evolution:facility-package, GenericItemDefinitionSO:industrial:sludge, GenericItemDefinitionSO:medicine:temporary-power-bypass, GenericItemDefinitionSO:surgery:prosthetic:arm:left, GenericItemDefinitionSO:surgery:prosthetic:arm:right, GenericItemDefinitionSO:surgery:prosthetic:brain, GenericItemDefinitionSO:surgery:prosthetic:eye:left, GenericItemDefinitionSO:surgery:prosthetic:eye:right, GenericItemDefinitionSO:surgery:prosthetic:heart 외 11개","생성 또는 거래·재고 입고·운반·보관·장착 또는 소비와 하류 주문 기록","과잉 재고·운반·보관·수리 또는 사용 시점 지연이 압력이 된다","실제 비교 후보·교역·재활용·수리·배급 조정 중 원본 기능에 맞는 경로로 재고 압력을 줄인다","설계 확정; 질량·가격·스택·부패·효과 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
"surgery:prosthetic:eye:left","왼쪽 눈 보철","General (일반)","[{""rid"":7737211673752633529}]","해당 없음: GenericItemDefinitionSO","1.8","149","생산식 1개가 공급하는 물자다. 게임 내 역할은 생산망의 입력·출력에 연결된다.","이 물자의 원본 기능을 위해 보관·운반·소비·거래 중 한 경로에 재고를 배정해 다른 사용처를 늦춘다","비교 후보(대체 가능성 미검증): GenericItemDefinitionSO:captivity:restraints, GenericItemDefinitionSO:dark:bone, GenericItemDefinitionSO:dark:humanoid_corpse, GenericItemDefinitionSO:evolution:facility-package, GenericItemDefinitionSO:industrial:sludge, GenericItemDefinitionSO:medicine:temporary-power-bypass, GenericItemDefinitionSO:surgery:prosthetic:arm:left, GenericItemDefinitionSO:surgery:prosthetic:arm:right, GenericItemDefinitionSO:surgery:prosthetic:brain, GenericItemDefinitionSO:surgery:prosthetic:core, GenericItemDefinitionSO:surgery:prosthetic:eye:right, GenericItemDefinitionSO:surgery:prosthetic:heart 외 11개","생성 또는 거래·재고 입고·운반·보관·장착 또는 소비와 하류 주문 기록","과잉 재고·운반·보관·수리 또는 사용 시점 지연이 압력이 된다","실제 비교 후보·교역·재활용·수리·배급 조정 중 원본 기능에 맞는 경로로 재고 압력을 줄인다","설계 확정; 질량·가격·스택·부패·효과 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
"surgery:prosthetic:eye:right","오른쪽 눈 보철","General (일반)","[{""rid"":7737211673752633454}]","해당 없음: GenericItemDefinitionSO","1.8","180","게임 내 역할은 생산망의 입력·출력에 연결된다.","이 물자의 원본 기능을 위해 보관·운반·소비·거래 중 한 경로에 재고를 배정해 다른 사용처를 늦춘다","비교 후보(대체 가능성 미검증): GenericItemDefinitionSO:captivity:restraints, GenericItemDefinitionSO:dark:bone, GenericItemDefinitionSO:dark:humanoid_corpse, GenericItemDefinitionSO:evolution:facility-package, GenericItemDefinitionSO:industrial:sludge, GenericItemDefinitionSO:medicine:temporary-power-bypass, GenericItemDefinitionSO:surgery:prosthetic:arm:left, GenericItemDefinitionSO:surgery:prosthetic:arm:right, GenericItemDefinitionSO:surgery:prosthetic:brain, GenericItemDefinitionSO:surgery:prosthetic:core, GenericItemDefinitionSO:surgery:prosthetic:eye:left, GenericItemDefinitionSO:surgery:prosthetic:heart 외 11개","생성 또는 거래·재고 입고·운반·보관·장착 또는 소비와 하류 주문 기록","과잉 재고·운반·보관·수리 또는 사용 시점 지연이 압력이 된다","실제 비교 후보·교역·재활용·수리·배급 조정 중 원본 기능에 맞는 경로로 재고 압력을 줄인다","설계 확정; 질량·가격·스택·부패·효과 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
"surgery:prosthetic:heart","심장 보철","General (일반)","[{""rid"":7737211673752633408}]","해당 없음: GenericItemDefinitionSO","1.8","180","게임 내 역할은 생산망의 입력·출력에 연결된다.","이 물자의 원본 기능을 위해 보관·운반·소비·거래 중 한 경로에 재고를 배정해 다른 사용처를 늦춘다","비교 후보(대체 가능성 미검증): GenericItemDefinitionSO:captivity:restraints, GenericItemDefinitionSO:dark:bone, GenericItemDefinitionSO:dark:humanoid_corpse, GenericItemDefinitionSO:evolution:facility-package, GenericItemDefinitionSO:industrial:sludge, GenericItemDefinitionSO:medicine:temporary-power-bypass, GenericItemDefinitionSO:surgery:prosthetic:arm:left, GenericItemDefinitionSO:surgery:prosthetic:arm:right, GenericItemDefinitionSO:surgery:prosthetic:brain, GenericItemDefinitionSO:surgery:prosthetic:core, GenericItemDefinitionSO:surgery:prosthetic:eye:left, GenericItemDefinitionSO:surgery:prosthetic:eye:right 외 11개","생성 또는 거래·재고 입고·운반·보관·장착 또는 소비와 하류 주문 기록","과잉 재고·운반·보관·수리 또는 사용 시점 지연이 압력이 된다","실제 비교 후보·교역·재활용·수리·배급 조정 중 원본 기능에 맞는 경로로 재고 압력을 줄인다","설계 확정; 질량·가격·스택·부패·효과 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
"surgery:prosthetic:kidney:left","왼쪽 신장 보철","General (일반)","[{""rid"":7737211673752633422}]","해당 없음: GenericItemDefinitionSO","1.8","180","게임 내 역할은 생산망의 입력·출력에 연결된다.","이 물자의 원본 기능을 위해 보관·운반·소비·거래 중 한 경로에 재고를 배정해 다른 사용처를 늦춘다","비교 후보(대체 가능성 미검증): GenericItemDefinitionSO:captivity:restraints, GenericItemDefinitionSO:dark:bone, GenericItemDefinitionSO:dark:humanoid_corpse, GenericItemDefinitionSO:evolution:facility-package, GenericItemDefinitionSO:industrial:sludge, GenericItemDefinitionSO:medicine:temporary-power-bypass, GenericItemDefinitionSO:surgery:prosthetic:arm:left, GenericItemDefinitionSO:surgery:prosthetic:arm:right, GenericItemDefinitionSO:surgery:prosthetic:brain, GenericItemDefinitionSO:surgery:prosthetic:core, GenericItemDefinitionSO:surgery:prosthetic:eye:left, GenericItemDefinitionSO:surgery:prosthetic:eye:right 외 11개","생성 또는 거래·재고 입고·운반·보관·장착 또는 소비와 하류 주문 기록","과잉 재고·운반·보관·수리 또는 사용 시점 지연이 압력이 된다","실제 비교 후보·교역·재활용·수리·배급 조정 중 원본 기능에 맞는 경로로 재고 압력을 줄인다","설계 확정; 질량·가격·스택·부패·효과 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
"surgery:prosthetic:kidney:right","오른쪽 신장 보철","General (일반)","[{""rid"":7737211673752633463}]","해당 없음: GenericItemDefinitionSO","1.8","180","게임 내 역할은 생산망의 입력·출력에 연결된다.","이 물자의 원본 기능을 위해 보관·운반·소비·거래 중 한 경로에 재고를 배정해 다른 사용처를 늦춘다","비교 후보(대체 가능성 미검증): GenericItemDefinitionSO:captivity:restraints, GenericItemDefinitionSO:dark:bone, GenericItemDefinitionSO:dark:humanoid_corpse, GenericItemDefinitionSO:evolution:facility-package, GenericItemDefinitionSO:industrial:sludge, GenericItemDefinitionSO:medicine:temporary-power-bypass, GenericItemDefinitionSO:surgery:prosthetic:arm:left, GenericItemDefinitionSO:surgery:prosthetic:arm:right, GenericItemDefinitionSO:surgery:prosthetic:brain, GenericItemDefinitionSO:surgery:prosthetic:core, GenericItemDefinitionSO:surgery:prosthetic:eye:left, GenericItemDefinitionSO:surgery:prosthetic:eye:right 외 11개","생성 또는 거래·재고 입고·운반·보관·장착 또는 소비와 하류 주문 기록","과잉 재고·운반·보관·수리 또는 사용 시점 지연이 압력이 된다","실제 비교 후보·교역·재활용·수리·배급 조정 중 원본 기능에 맞는 경로로 재고 압력을 줄인다","설계 확정; 질량·가격·스택·부패·효과 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
"surgery:prosthetic:leg:left","왼다리 보철","General (일반)","[{""rid"":7737211673752633595}]","해당 없음: GenericItemDefinitionSO","1.8","250","생산식 1개가 공급하는 물자다. 게임 내 역할은 생산망의 입력·출력에 연결된다.","이 물자의 원본 기능을 위해 보관·운반·소비·거래 중 한 경로에 재고를 배정해 다른 사용처를 늦춘다","비교 후보(대체 가능성 미검증): GenericItemDefinitionSO:captivity:restraints, GenericItemDefinitionSO:dark:bone, GenericItemDefinitionSO:dark:humanoid_corpse, GenericItemDefinitionSO:evolution:facility-package, GenericItemDefinitionSO:industrial:sludge, GenericItemDefinitionSO:medicine:temporary-power-bypass, GenericItemDefinitionSO:surgery:prosthetic:arm:left, GenericItemDefinitionSO:surgery:prosthetic:arm:right, GenericItemDefinitionSO:surgery:prosthetic:brain, GenericItemDefinitionSO:surgery:prosthetic:core, GenericItemDefinitionSO:surgery:prosthetic:eye:left, GenericItemDefinitionSO:surgery:prosthetic:eye:right 외 11개","생성 또는 거래·재고 입고·운반·보관·장착 또는 소비와 하류 주문 기록","과잉 재고·운반·보관·수리 또는 사용 시점 지연이 압력이 된다","실제 비교 후보·교역·재활용·수리·배급 조정 중 원본 기능에 맞는 경로로 재고 압력을 줄인다","설계 확정; 질량·가격·스택·부패·효과 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
"surgery:prosthetic:leg:right","오른다리 보철","General (일반)","[{""rid"":7737211673752633430}]","해당 없음: GenericItemDefinitionSO","1.8","180","게임 내 역할은 생산망의 입력·출력에 연결된다.","이 물자의 원본 기능을 위해 보관·운반·소비·거래 중 한 경로에 재고를 배정해 다른 사용처를 늦춘다","비교 후보(대체 가능성 미검증): GenericItemDefinitionSO:captivity:restraints, GenericItemDefinitionSO:dark:bone, GenericItemDefinitionSO:dark:humanoid_corpse, GenericItemDefinitionSO:evolution:facility-package, GenericItemDefinitionSO:industrial:sludge, GenericItemDefinitionSO:medicine:temporary-power-bypass, GenericItemDefinitionSO:surgery:prosthetic:arm:left, GenericItemDefinitionSO:surgery:prosthetic:arm:right, GenericItemDefinitionSO:surgery:prosthetic:brain, GenericItemDefinitionSO:surgery:prosthetic:core, GenericItemDefinitionSO:surgery:prosthetic:eye:left, GenericItemDefinitionSO:surgery:prosthetic:eye:right 외 11개","생성 또는 거래·재고 입고·운반·보관·장착 또는 소비와 하류 주문 기록","과잉 재고·운반·보관·수리 또는 사용 시점 지연이 압력이 된다","실제 비교 후보·교역·재활용·수리·배급 조정 중 원본 기능에 맞는 경로로 재고 압력을 줄인다","설계 확정; 질량·가격·스택·부패·효과 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
"surgery:prosthetic:liver","간 보철","General (일반)","[{""rid"":7737211673752633459}]","해당 없음: GenericItemDefinitionSO","1.8","180","게임 내 역할은 생산망의 입력·출력에 연결된다.","이 물자의 원본 기능을 위해 보관·운반·소비·거래 중 한 경로에 재고를 배정해 다른 사용처를 늦춘다","비교 후보(대체 가능성 미검증): GenericItemDefinitionSO:captivity:restraints, GenericItemDefinitionSO:dark:bone, GenericItemDefinitionSO:dark:humanoid_corpse, GenericItemDefinitionSO:evolution:facility-package, GenericItemDefinitionSO:industrial:sludge, GenericItemDefinitionSO:medicine:temporary-power-bypass, GenericItemDefinitionSO:surgery:prosthetic:arm:left, GenericItemDefinitionSO:surgery:prosthetic:arm:right, GenericItemDefinitionSO:surgery:prosthetic:brain, GenericItemDefinitionSO:surgery:prosthetic:core, GenericItemDefinitionSO:surgery:prosthetic:eye:left, GenericItemDefinitionSO:surgery:prosthetic:eye:right 외 11개","생성 또는 거래·재고 입고·운반·보관·장착 또는 소비와 하류 주문 기록","과잉 재고·운반·보관·수리 또는 사용 시점 지연이 압력이 된다","실제 비교 후보·교역·재활용·수리·배급 조정 중 원본 기능에 맞는 경로로 재고 압력을 줄인다","설계 확정; 질량·가격·스택·부패·효과 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
"surgery:prosthetic:lung:left","왼쪽 폐 보철","General (일반)","[{""rid"":7737211673752633486}]","해당 없음: GenericItemDefinitionSO","1.8","180","게임 내 역할은 생산망의 입력·출력에 연결된다.","이 물자의 원본 기능을 위해 보관·운반·소비·거래 중 한 경로에 재고를 배정해 다른 사용처를 늦춘다","비교 후보(대체 가능성 미검증): GenericItemDefinitionSO:captivity:restraints, GenericItemDefinitionSO:dark:bone, GenericItemDefinitionSO:dark:humanoid_corpse, GenericItemDefinitionSO:evolution:facility-package, GenericItemDefinitionSO:industrial:sludge, GenericItemDefinitionSO:medicine:temporary-power-bypass, GenericItemDefinitionSO:surgery:prosthetic:arm:left, GenericItemDefinitionSO:surgery:prosthetic:arm:right, GenericItemDefinitionSO:surgery:prosthetic:brain, GenericItemDefinitionSO:surgery:prosthetic:core, GenericItemDefinitionSO:surgery:prosthetic:eye:left, GenericItemDefinitionSO:surgery:prosthetic:eye:right 외 11개","생성 또는 거래·재고 입고·운반·보관·장착 또는 소비와 하류 주문 기록","과잉 재고·운반·보관·수리 또는 사용 시점 지연이 압력이 된다","실제 비교 후보·교역·재활용·수리·배급 조정 중 원본 기능에 맞는 경로로 재고 압력을 줄인다","설계 확정; 질량·가격·스택·부패·효과 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
"surgery:prosthetic:lung:right","오른쪽 폐 보철","General (일반)","[{""rid"":7737211673752633565}]","해당 없음: GenericItemDefinitionSO","1.8","180","게임 내 역할은 생산망의 입력·출력에 연결된다.","이 물자의 원본 기능을 위해 보관·운반·소비·거래 중 한 경로에 재고를 배정해 다른 사용처를 늦춘다","비교 후보(대체 가능성 미검증): GenericItemDefinitionSO:captivity:restraints, GenericItemDefinitionSO:dark:bone, GenericItemDefinitionSO:dark:humanoid_corpse, GenericItemDefinitionSO:evolution:facility-package, GenericItemDefinitionSO:industrial:sludge, GenericItemDefinitionSO:medicine:temporary-power-bypass, GenericItemDefinitionSO:surgery:prosthetic:arm:left, GenericItemDefinitionSO:surgery:prosthetic:arm:right, GenericItemDefinitionSO:surgery:prosthetic:brain, GenericItemDefinitionSO:surgery:prosthetic:core, GenericItemDefinitionSO:surgery:prosthetic:eye:left, GenericItemDefinitionSO:surgery:prosthetic:eye:right 외 11개","생성 또는 거래·재고 입고·운반·보관·장착 또는 소비와 하류 주문 기록","과잉 재고·운반·보관·수리 또는 사용 시점 지연이 압력이 된다","실제 비교 후보·교역·재활용·수리·배급 조정 중 원본 기능에 맞는 경로로 재고 압력을 줄인다","설계 확정; 질량·가격·스택·부패·효과 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
"surgery:prosthetic:pseudopods","위족 보철","General (일반)","[{""rid"":7737211673752633411}]","해당 없음: GenericItemDefinitionSO","1.8","180","게임 내 역할은 생산망의 입력·출력에 연결된다.","이 물자의 원본 기능을 위해 보관·운반·소비·거래 중 한 경로에 재고를 배정해 다른 사용처를 늦춘다","비교 후보(대체 가능성 미검증): GenericItemDefinitionSO:captivity:restraints, GenericItemDefinitionSO:dark:bone, GenericItemDefinitionSO:dark:humanoid_corpse, GenericItemDefinitionSO:evolution:facility-package, GenericItemDefinitionSO:industrial:sludge, GenericItemDefinitionSO:medicine:temporary-power-bypass, GenericItemDefinitionSO:surgery:prosthetic:arm:left, GenericItemDefinitionSO:surgery:prosthetic:arm:right, GenericItemDefinitionSO:surgery:prosthetic:brain, GenericItemDefinitionSO:surgery:prosthetic:core, GenericItemDefinitionSO:surgery:prosthetic:eye:left, GenericItemDefinitionSO:surgery:prosthetic:eye:right 외 11개","생성 또는 거래·재고 입고·운반·보관·장착 또는 소비와 하류 주문 기록","과잉 재고·운반·보관·수리 또는 사용 시점 지연이 압력이 된다","실제 비교 후보·교역·재활용·수리·배급 조정 중 원본 기능에 맞는 경로로 재고 압력을 줄인다","설계 확정; 질량·가격·스택·부패·효과 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
"surgery:prosthetic:sensory-gel","감각 젤 보철","General (일반)","[{""rid"":7737211673752633575}]","해당 없음: GenericItemDefinitionSO","1.8","180","게임 내 역할은 생산망의 입력·출력에 연결된다.","이 물자의 원본 기능을 위해 보관·운반·소비·거래 중 한 경로에 재고를 배정해 다른 사용처를 늦춘다","비교 후보(대체 가능성 미검증): GenericItemDefinitionSO:captivity:restraints, GenericItemDefinitionSO:dark:bone, GenericItemDefinitionSO:dark:humanoid_corpse, GenericItemDefinitionSO:evolution:facility-package, GenericItemDefinitionSO:industrial:sludge, GenericItemDefinitionSO:medicine:temporary-power-bypass, GenericItemDefinitionSO:surgery:prosthetic:arm:left, GenericItemDefinitionSO:surgery:prosthetic:arm:right, GenericItemDefinitionSO:surgery:prosthetic:brain, GenericItemDefinitionSO:surgery:prosthetic:core, GenericItemDefinitionSO:surgery:prosthetic:eye:left, GenericItemDefinitionSO:surgery:prosthetic:eye:right 외 11개","생성 또는 거래·재고 입고·운반·보관·장착 또는 소비와 하류 주문 기록","과잉 재고·운반·보관·수리 또는 사용 시점 지연이 압력이 된다","실제 비교 후보·교역·재활용·수리·배급 조정 중 원본 기능에 맞는 경로로 재고 압력을 줄인다","설계 확정; 질량·가격·스택·부패·효과 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
"surgery:prosthetic:stomach","위 보철","General (일반)","[{""rid"":7737211673752633472}]","해당 없음: GenericItemDefinitionSO","1.8","180","게임 내 역할은 생산망의 입력·출력에 연결된다.","이 물자의 원본 기능을 위해 보관·운반·소비·거래 중 한 경로에 재고를 배정해 다른 사용처를 늦춘다","비교 후보(대체 가능성 미검증): GenericItemDefinitionSO:captivity:restraints, GenericItemDefinitionSO:dark:bone, GenericItemDefinitionSO:dark:humanoid_corpse, GenericItemDefinitionSO:evolution:facility-package, GenericItemDefinitionSO:industrial:sludge, GenericItemDefinitionSO:medicine:temporary-power-bypass, GenericItemDefinitionSO:surgery:prosthetic:arm:left, GenericItemDefinitionSO:surgery:prosthetic:arm:right, GenericItemDefinitionSO:surgery:prosthetic:brain, GenericItemDefinitionSO:surgery:prosthetic:core, GenericItemDefinitionSO:surgery:prosthetic:eye:left, GenericItemDefinitionSO:surgery:prosthetic:eye:right 외 11개","생성 또는 거래·재고 입고·운반·보관·장착 또는 소비와 하류 주문 기록","과잉 재고·운반·보관·수리 또는 사용 시점 지연이 압력이 된다","실제 비교 후보·교역·재활용·수리·배급 조정 중 원본 기능에 맞는 경로로 재고 압력을 줄인다","설계 확정; 질량·가격·스택·부패·효과 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
